actual_publisher,allowed_decision_types,date_or_period,disease,evidence_quote,issue_category,issue_type,location,priority_level,priority_rank,recommended_artifacts_to_open,short_title,source_title,source_url,suggested_action,suggested_reviewer_question,target_ids,target_type,why_it_matters
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,"Per an April 18 update from the [Texas Department of State Health Services](https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025), the total number of confirmed measles cases in the state is now 597, an increase of 56 cases in the last week (+10%).",outside_scope_review,validation_scope_issue,Texas,P1_high,92,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_036 - Texas Measles Outbreak: 2025 | RT,Texas Measles Outbreak: 2025 | RT,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_831265159816_016; val_result_036,validation_result,"The item may be outside the requested disease, location, or time window."
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,"According to the department’s data, 56 patients have been hospitalized.",outside_scope_review,validation_scope_issue,Texas,P1_high,93,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_037 - Texas Measles Outbreak: 2025 | RT,Texas Measles Outbreak: 2025 | RT,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_831265159816_017; val_result_037,validation_result,"The item may be outside the requested disease, location, or time window."
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,"According to the department’s data, 56 patients have been hospitalized.",outside_scope_review,validation_scope_issue,Texas,P1_high,94,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_038 - Texas Measles Outbreak: 2025 | RT,Texas Measles Outbreak: 2025 | RT,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_831265159816_018; val_result_038,validation_result,"The item may be outside the requested disease, location, or time window."
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,"Of the 573 infections with age data available, 401 have occurred in children under age 18 (70%).",outside_scope_review,validation_scope_issue,Texas,P1_high,95,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_039 - Texas Measles Outbreak: 2025 | RT,Texas Measles Outbreak: 2025 | RT,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_831265159816_019; val_result_039,validation_result,"The item may be outside the requested disease, location, or time window."
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,"According to the department’s data, 56 patients have been hospitalized.",outside_scope_review,validation_scope_issue,Texas,P1_high,96,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_041 - Texas Measles Outbreak: 2025 | RT,Texas Measles Outbreak: 2025 | RT,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_831265159816_021; val_result_041,validation_result,"The item may be outside the requested disease, location, or time window."
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,"By comparison, there were 285 measles cases in the United States in all of 2024.",outside_scope_review,validation_scope_issue,United States,P1_high,97,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_054 - Texas Measles Outbreak: 2025 | RT,Texas Measles Outbreak: 2025 | RT,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_831265159816_034; val_result_054,validation_result,"The item may be outside the requested disease, location, or time window."
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,98,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_0132cfa4f779 - 2025-2026 Measles Outbreaks: Where Are We Now? Resources ...,2025-2026 Measles Outbreaks: Where Are We Now? Resources ...,https://www.naccho.org/blog/articles/2025-2026-measles-resources-updates-for-local-health-departments,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_0132cfa4f779,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,99,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_0dac63a18578 - Measles is spreading in multiple U.S. states. Experts warn c...,Measles is spreading in multiple U.S. states. Experts warn cases are going unreported. - Healthbeat,https://www.healthbeat.org/2026/04/09/where-measles-is-spreading-april-2026,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_0dac63a18578,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,100,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_10eb05b1063d - Risk and Spatial Spread of a Measles Outbreak in Texas | med...,Risk and Spatial Spread of a Measles Outbreak in Texas | medRxiv,https://www.medrxiv.org/content/10.1101/2025.09.01.25334576v1.full-text,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_10eb05b1063d,source,Publisher or source identity uncertainty can affect source independence and credibility.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,101,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"source identity review - review_source_credibility_src_search_3c843cdae62c - CDC reports over 2,000 US measles cases after recent outbreaks","CDC reports over 2,000 US measles cases after recent outbreaks",https://thehill.com/policy/healthcare/5912110-us-measles-cases-2026-exceeds-2000,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_3c843cdae62c,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,102,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_78fdd46eb63c - 2025-2026 US Measles Map,2025-2026 US Measles Map,https://www.arcgis.com/apps/dashboards/dd314001921f4d2eac160f89ded0b49a,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_78fdd46eb63c,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,103,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_831265159816 - Texas Measles Outbreak: 2025 | RT,Texas Measles Outbreak: 2025 | RT,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_831265159816,source,Publisher or source identity uncertainty can affect source independence and credibility.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,104,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_cd5fb2750261 - Measles Cases This Year Are Outpacing 2025 - Forbes,Measles Cases This Year Are Outpacing 2025 - Forbes,https://www.forbes.com/sites/antoniopequenoiv/2026/01/30/measles-cases-this-year-are-outpacing-2025---the-worst-recent-year-on-record,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_cd5fb2750261,source,Publisher or source identity uncertainty can affect source independence and credibility.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,105,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_f259b36c3067 - Measles cases in the United States,Measles cases in the United States,https://ourworldindata.org/grapher/number-of-measles-cases,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_f259b36c3067,source,Publisher or source identity uncertainty can affect source independence and credibility.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,106,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_core_metric_gap_src_search_1be284797a9b - Map: Track measles outbreaks, cases and vaccination rates by state acro...","Map: Track measles outbreaks, cases and vaccination rates by state across the U.S.",https://www.nbcnews.com/data-graphics/track-measles-outbreak-cases-us-map-rcna198932,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_1be284797a9b,source,This review item requires human inspection before it should affect downstream interpretation.
Pan American Health Organization,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,107,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_200d5531b1f1 - Situation Report #4: Measles in the Americas Region. 4 June 2026 - PAHO...,Situation Report #4: Measles in the Americas Region. 4 June 2026 - PAHO/WHO | Pan American Health Organization,https://www.paho.org/en/documents/situation-report-4-measles-americas-region-4-june-2026,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_200d5531b1f1,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,108,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_0132cfa4f779 - 2025-2026 Measles Outbreaks: Where Are We Now? Resources ...,2025-2026 Measles Outbreaks: Where Are We Now? Resources ...,https://www.naccho.org/blog/articles/2025-2026-measles-resources-updates-for-local-health-departments,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_0132cfa4f779,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,109,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_0dac63a18578 - Measles is spreading in multiple U.S. states. Experts warn cases are going unrep...,Measles is spreading in multiple U.S. states. Experts warn cases are going unreported. - Healthbeat,https://www.healthbeat.org/2026/04/09/where-measles-is-spreading-april-2026,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_0dac63a18578,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,110,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_10eb05b1063d - Risk and Spatial Spread of a Measles Outbreak in Texas | medRxiv,Risk and Spatial Spread of a Measles Outbreak in Texas | medRxiv,https://www.medrxiv.org/content/10.1101/2025.09.01.25334576v1.full-text,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_10eb05b1063d,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,111,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_1639787c4334 - Communicating About the Ongoing Measles Outbreak - Public Health Communications...,Communicating About the Ongoing Measles Outbreak - Public Health Communications Collaborative,https://publichealthcollaborative.org/communication-tools/communicating-about-the-2025-measles-outbreak,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_1639787c4334,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,112,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_296bf3da1bef - 2025 measles cases highest since 1991 - AAP Publications,2025 measles cases highest since 1991 - AAP Publications,https://publications.aap.org/aapnews/news/34124/2025-measles-cases-highest-since-1991,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_296bf3da1bef,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,113,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_3c843cdae62c - CDC reports over 2,000 US measles cases after recent outbreaks","CDC reports over 2,000 US measles cases after recent outbreaks",https://thehill.com/policy/healthcare/5912110-us-measles-cases-2026-exceeds-2000,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_3c843cdae62c,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,114,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_3d2f6cacf3f7 - As US measles cases top 1,300, report details last year’s outbreak in New Mexico...","As US measles cases top 1,300, report details last year’s outbreak in New Mexico | CIDRAP",https://www.cidrap.umn.edu/measles/us-measles-cases-top-1300-report-details-last-year-s-outbreak-new-mexico,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_3d2f6cacf3f7,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,115,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_78fdd46eb63c - 2025-2026 US Measles Map,2025-2026 US Measles Map,https://www.arcgis.com/apps/dashboards/dd314001921f4d2eac160f89ded0b49a,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_78fdd46eb63c,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,116,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_831265159816 - Texas Measles Outbreak: 2025 | RT,Texas Measles Outbreak: 2025 | RT,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_831265159816,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,117,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_aabc350f7aa0 - [PDF] MEASLES – THE AMERICAS 2025 - 2026 - Yale Health,[PDF] MEASLES – THE AMERICAS 2025 - 2026 - Yale Health,https://yalehealth.yale.edu/sites/default/files/2026-02/ysph%20vmoc%20special%20report%20-%20measles%20-%20the%20americas%202-15-2026%20final.pdf,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_aabc350f7aa0,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,118,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_c4a96c8b3aa2 - [PDF] MEASLES OUTBREAK - SOUTHWEST U.S. - 2025 - Campus Health,[PDF] MEASLES OUTBREAK - SOUTHWEST U.S. - 2025 - Campus Health,https://campushealth.yale.edu/sites/default/files/2025-07/YSPH%20VMOC%20Special%20Report%20-%20Measles%20Outbreak%20%20Southwest%20US%207-6-2025.pdf,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_c4a96c8b3aa2,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,119,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_cd5fb2750261 - Measles Cases This Year Are Outpacing 2025 - Forbes,Measles Cases This Year Are Outpacing 2025 - Forbes,https://www.forbes.com/sites/antoniopequenoiv/2026/01/30/measles-cases-this-year-are-outpacing-2025---the-worst-recent-year-on-record,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_cd5fb2750261,source,This review item requires human inspection before it should affect downstream interpretation.
National Center for Biotechnology Information,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,120,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_eec8c3f3b772 - Measles resurgence in the United States: epidemiological and ...,Measles resurgence in the United States: epidemiological and ...,https://pmc.ncbi.nlm.nih.gov/articles/PMC12825560,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_eec8c3f3b772,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,121,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_f259b36c3067 - Measles cases in the United States,Measles cases in the United States,https://ourworldindata.org/grapher/number-of-measles-cases,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_f259b36c3067,source,This review item requires human inspection before it should affect downstream interpretation.
