actual_publisher,allowed_decision_types,date_or_period,disease,evidence_quote,issue_category,issue_type,location,priority_level,priority_rank,recommended_artifacts_to_open,short_title,source_title,source_url,suggested_action,suggested_reviewer_question,target_ids,target_type,why_it_matters
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,101,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_1cb88aa8426c - Ten countries in the Americas report measles outbreaks in 2025,Ten countries in the Americas report measles outbreaks in 2025,https://reliefweb.int/report/mexico/ten-countries-americas-report-measles-outbreaks-2025,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_1cb88aa8426c,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,102,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_core_metric_gap_src_search_9d3a148dc974 - Measles Outbreak in a Child Care Facility — Lubbock, Texas, March–April...","Measles Outbreak in a Child Care Facility — Lubbock, Texas, March–April 2025  | MMWR",https://www.cdc.gov/mmwr/volumes/75/wr/mm7521a1.htm,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_9d3a148dc974,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,United States,P3_low,103,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_c912e73d8e7e - Global Measles Outbreaks - CDC,Global Measles Outbreaks - CDC,https://www.cdc.gov/global-measles-vaccination/data-research/global-measles-outbreaks/index.html,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_c912e73d8e7e,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,104,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_14e93bfe3eec - 2025 Southwest United States measles outbreak - Wikipedia,2025 Southwest United States measles outbreak - Wikipedia,https://en.wikipedia.org/wiki/2025_Southwest_United_States_measles_outbreak,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_14e93bfe3eec,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,105,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_20b2c5ecff8b - How Texas measles outbreak spread outside of Mennonite community,How Texas measles outbreak spread outside of Mennonite community,https://www.youtube.com/watch?v=1yFBuMXHv34,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_20b2c5ecff8b,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,106,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_2eb069f08192 - Clinician Update on Measles Cases and Outbreaks in the United States - Sept 11 2025,Clinician Update on Measles Cases and Outbreaks in the United States - Sept 11 2025,https://www.youtube.com/watch?v=oW__IShdZws,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_2eb069f08192,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,107,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_3b88e198ee65 - Measles death of unvaccinated child in Texas outbreak is 1st fatality ...,Measles death of unvaccinated child in Texas outbreak is 1st fatality ...,https://abc7ny.com/post/first-measles-death-is-reported-west-texas-outbreak-infected-more-120-people/15956727,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_3b88e198ee65,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,108,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_3e232b5b243d - Measles Outbreak – August 12, 2025 | Texas DSHS","Measles Outbreak – August 12, 2025 | Texas DSHS",https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_3e232b5b243d,source,This review item requires human inspection before it should affect downstream interpretation.
World Health Organization,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,109,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_4250b5c89dbb - Measles - United States of America,Measles - United States of America,https://www.who.int/emergencies/disease-outbreak-news/item/2025-DON561,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_4250b5c89dbb,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,110,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_4344744ea569 - Measles Death New Mexico - Infectious Disease Special Edition,Measles Death New Mexico - Infectious Disease Special Edition,https://www.idse.net/Policy-Public-Health/Article/03-25/Measles-Death-New-Mexico/76444,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_4344744ea569,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,111,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_4e73f2d0f38f - Characteristics of Patients Hospitalized with Measles During an Outbreak — West...,"Characteristics of Patients Hospitalized with Measles During an Outbreak — West Texas, January–March 2025  | MMWR",https://www.cdc.gov/mmwr/volumes/75/wr/mm7520a1.htm,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_4e73f2d0f38f,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,112,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_5b3b94cad94b - Texas measles outbreak hardened Mennonites against vaccines,Texas measles outbreak hardened Mennonites against vaccines,https://www.texastribune.org/2025/12/17/texas-measles-mennonite-seminole-aftermath,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_5b3b94cad94b,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,113,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_62409e4d2cf9 - US Measles Cases Near 2,000 in 2025 as Multi-State Outbreaks ...","US Measles Cases Near 2,000 in 2025 as Multi-State Outbreaks ...",https://www.contagionlive.com/view/us-measles-cases-near-2-000-in-2025-as-multi-state-outbreaks-expand,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_62409e4d2cf9,source,This review item requires human inspection before it should affect downstream interpretation.
CIDRAP,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,114,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_642c004e56cf - Texas measles outbreak climbs to 124 cases | CIDRAP,Texas measles outbreak climbs to 124 cases | CIDRAP,https://www.cidrap.umn.edu/measles/texas-measles-outbreak-climbs-124-cases,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_642c004e56cf,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,115,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_69d20bdba5cb - Tracking U.S. Measles Outbreaks - ny times,Tracking U.S. Measles Outbreaks - ny times,https://www.nytimes.com/interactive/2025/health/measles-outbreak-map.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_69d20bdba5cb,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,116,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_74152a4ae4ab - Public Health: U.S. Measles Outbreak 2025 - MSK Library Guides,Public Health: U.S. Measles Outbreak 2025 - MSK Library Guides,https://libguides.mskcc.org/publichealth/measles2025,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_74152a4ae4ab,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,117,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_78fdd46eb63c - 2025-2026 US Measles Map,2025-2026 US Measles Map,https://www.arcgis.com/apps/dashboards/dd314001921f4d2eac160f89ded0b49a,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_78fdd46eb63c,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,118,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_7acdcc881c7b - Red Book Online Outbreaks: Measles - AAP Publications,Red Book Online Outbreaks: Measles - AAP Publications,https://publications.aap.org/redbook/resources/15187/Red-Book-Online-Outbreaks-Measles,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_7acdcc881c7b,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,119,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_7cb311dd75e6 - U.S. Measles Tracker | International Vaccine Access Center,U.S. Measles Tracker | International Vaccine Access Center,https://publichealth.jhu.edu/ivac/resources/us-measles-tracker,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_7cb311dd75e6,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,120,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_87bd434eacdf - Texas measles in Gaines County surpass 100 cases, officials urge ...","Texas measles in Gaines County surpass 100 cases, officials urge ...",https://www.lubbockonline.com/story/news/local/2025/03/04/texas-measles-in-gaines-county-surpass-100-cases-officials-urge-caution-as-state-hits-159-cases/81218510007,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_87bd434eacdf,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,121,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_8d237fa2e9fb - The Measles Outbreak in West Texas and Beyond | Johns Hopkins,The Measles Outbreak in West Texas and Beyond | Johns Hopkins,https://publichealth.jhu.edu/2025/the-measles-outbreak-in-west-texas-and-beyond,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_8d237fa2e9fb,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,122,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_933f09adbe25 - The rapid spread of measles in Gaines, Texas - Reuters","The rapid spread of measles in Gaines, Texas - Reuters",https://www.reuters.com/graphics/USA-HEALTH/MEASLES/lbvgwxrwbvq,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_933f09adbe25,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,123,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_9570e9e8018b - 2025 Measles Outbreak | South Carolina Department of Public Health,2025 Measles Outbreak | South Carolina Department of Public Health,https://dph.sc.gov/diseases-conditions/infectious-diseases/measles-rubeola/2025-measles-outbreak,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_9570e9e8018b,source,This review item requires human inspection before it should affect downstream interpretation.
CIDRAP,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,124,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_a9abbaac7c0e - Kansas, New Mexico, New York report more measles cases - CIDRAP","Kansas, New Mexico, New York report more measles cases - CIDRAP",https://www.cidrap.umn.edu/measles/kansas-new-mexico-new-york-report-more-measles-cases,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_a9abbaac7c0e,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,125,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_ac2170651876 - An unvaccinated child has died in the Texas measles outbreak, Lubbock health off...","An unvaccinated child has died in the Texas measles outbreak, Lubbock health officials say",https://www.youtube.com/watch?v=7GpyBGjcyEQ,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_ac2170651876,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,126,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_b23316ccaad4 - The Mennonite population being affected by a measles outbreak in ...,The Mennonite population being affected by a measles outbreak in ...,https://www.facebook.com/plainviewdailyherald/posts/the-mennonite-population-being-affected-by-a-measles-outbreak-in-west-texas-is-p/1253305209604484,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_b23316ccaad4,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,127,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_c62c62e520ae - Texas measles cases remain steady at 750. Track the spread here. - The Texas Tri...,Texas measles cases remain steady at 750. Track the spread here. - The Texas Tribune,https://www.texastribune.org/2025/04/22/texas-measles-outbreak-update,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_c62c62e520ae,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,128,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_c6c6c612320d - Measles cases climb in the U.S. after 2025 was worst year in decades,Measles cases climb in the U.S. after 2025 was worst year in decades,https://www.youtube.com/watch?v=TqyQFSCVyN4,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_c6c6c612320d,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,129,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_d3d9a2e23a80 - Southwest Kansas Measles Outbreak Declared Over and MMR ...,Southwest Kansas Measles Outbreak Declared Over and MMR ...,http://www.coronavirus.kdheks.gov/m/newsflash/Home/Detail/1677,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_d3d9a2e23a80,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,130,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_da86b7826545 - Texas measles outbreak tops 500 cases across 10 counties | PBS News,Texas measles outbreak tops 500 cases across 10 counties | PBS News,https://www.pbs.org/newshour/health/texas-measles-outbreak-tops-500-cases-across-10-counties,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_da86b7826545,source,This review item requires human inspection before it should affect downstream interpretation.
National Center for Biotechnology Information,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,131,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_eec8c3f3b772 - Measles resurgence in the United States: epidemiological and ...,Measles resurgence in the United States: epidemiological and ...,https://pmc.ncbi.nlm.nih.gov/articles/PMC12825560,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_eec8c3f3b772,source,This review item requires human inspection before it should affect downstream interpretation.
New Mexico Department of Health,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,general_review,source_screening,United States,P3_low,132,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_ef917f9b28c7 - Measles,Measles,https://www.nmhealth.org/about/erd/ideb/mog,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_ef917f9b28c7,source,This review item requires human inspection before it should affect downstream interpretation.
